customer_id,age,occupation,dependents,monthly_income,monthly_expenses,monthly_debt_payment,monthly_savings,cash_savings,existing_investments,property_value,other_assets,total_assets,total_liabilities,net_worth,emergency_fund,insurance_coverage,credit_score,risk_tolerance,investment_experience,financial_goal,goal_amount,current_goal_savings,goal_gap,time_horizon_years,preferred_investment,savings_rate,debt_to_income_ratio,risk_capacity_score,risk_willingness_score,target_risk_score,target_risk_category
C02204,48,Freelancer,2,152698,76258,14213,62227,424856,10332253,7295414,199569,18252092,1274527,16977565,424856,19355895,769,Moderately Aggressive,Intermediate,Buy House,13770947,1538667,12232280,15,Debt MF,40.75,9.31,92.55,72.0,83.3,Moderately Aggressive
C02205,56,Sales Executive,0,160538,51532,45014,63992,372395,5766848,0,96310,6235553,1681549,4554004,118980,30832408,782,Moderately Aggressive,Intermediate,Child Education,1732962,228974,1503988,3,Stocks,39.86,28.04,66.95,72.0,69.22,Moderately Aggressive
C02206,29,Software Engineer,1,102544,49388,0,53156,632734,1835326,0,304547,2772607,0,2772607,192704,22675440,797,Aggressive,Advanced,Wealth Creation,8716559,550667,8165892,10,ETF,51.84,0.0,96.6,100.0,98.13,Aggressive
C02207,25,Business Owner,0,167296,70659,24734,71903,421712,1627489,0,203225,2252426,1135294,1117132,149482,22946023,757,Conservative,Beginner,Buy House,23930984,1139242,22791742,15,ETF,42.98,14.78,83.0,4.0,47.45,Moderately Conservative
C02208,21,Business Owner,1,67056,27141,17757,22158,141717,92096,0,106988,340801,620323,-279522,141717,6745373,705,Moderately Aggressive,Intermediate,Wealth Creation,3286592,64467,3222125,7,Stocks,33.04,26.48,65.4,80.0,71.97,Moderately Aggressive
C02209,24,Government Employee,0,92512,46373,42580,3559,206136,41638,0,75054,322828,584258,-261430,206136,16020882,668,Moderate,Intermediate,Retirement,19797268,29146,19768122,36,PPF,3.85,46.03,51.0,55.0,52.8,Moderate
C02210,26,Business Owner,1,261609,120361,78129,63119,582443,1500739,0,247688,2330870,1739475,591395,329649,19433742,714,Moderate,Advanced,Buy House,12936817,1050517,11886300,10,Debt MF,24.13,29.86,66.05,60.0,63.33,Moderate
C02211,31,Teacher,1,80607,41705,16736,22166,261863,482565,6411864,54574,7210866,1070678,6140188,101737,15622581,715,Moderately Conservative,Intermediate,Buy House,4151375,222944,3928431,7,Stocks,27.5,20.76,71.5,32.0,53.73,Moderate
C02212,37,Software Engineer,1,166639,96843,16727,53069,768647,2642102,0,532681,3943430,403048,3540382,402437,39291101,671,Moderately Aggressive,Advanced,Wealth Creation,9501766,1088615,8413151,10,Debt MF,31.85,10.04,86.4,88.0,87.12,Aggressive
C02213,57,Designer,0,183650,110329,49214,24107,1509466,3050941,6794628,450885,11805920,5424403,6381517,112634,12369064,688,Moderately Conservative,Beginner,Child Education,801715,310344,491371,1,PPF,13.13,26.8,55.0,24.0,41.05,Moderately Conservative
C02214,48,Government Employee,2,104222,37912,30063,36247,192174,2114790,0,153400,2460364,762080,1698284,192174,13133990,696,Moderately Conservative,Intermediate,Wealth Creation,4438916,742050,3696866,5,PPF,34.78,28.85,67.95,40.0,55.37,Moderate
C02215,63,Freelancer,0,104869,53448,6481,44940,165106,11213512,8727837,103301,20209756,879122,19330634,123184,16259910,764,Moderately Aggressive,Intermediate,Retirement,17634851,4160828,13474023,1,Stocks,42.85,6.18,74.1,75.0,45.0,Moderately Conservative
C02216,25,Sales Executive,0,70010,26144,17539,26327,185588,143330,0,122971,451889,635649,-183760,155488,6072948,752,Moderate,Intermediate,Child Education,1232233,100331,1131902,7,Hybrid MF,37.6,25.05,69.4,52.0,61.57,Moderate
C02217,27,Business Owner,0,92585,38397,0,54188,316869,637070,0,163880,1117819,0,1117819,158747,15361145,767,Conservative,Advanced,Wealth Creation,11772237,445949,11326288,15,Bonds,58.53,0.0,99.7,28.0,67.44,Moderate
C02218,39,Designer,2,92601,56508,25097,10996,202297,1289542,0,113244,1605083,922914,682169,202297,20000736,680,Moderate,Beginner,Wealth Creation,8267168,902679,7364489,10,Equity MF,11.87,27.1,59.1,52.0,55.91,Moderate
C02219,50,Software Engineer,1,253903,117823,29147,106933,477356,15319346,16183172,200043,32179917,3283287,28896630,477356,17803580,745,Moderately Conservative,Intermediate,Buy House,17350456,2150298,15200158,10,PPF,42.12,11.48,85.45,32.0,61.4,Moderate
C02220,35,Designer,4,58739,32731,6369,19639,408385,1123578,3017333,212017,4761313,428461,4332852,189257,7589086,792,Moderately Aggressive,Intermediate,Wealth Creation,2327596,786504,1541092,5,Stocks,33.43,10.84,83.9,80.0,82.15,Moderately Aggressive
C02221,34,Software Engineer,1,227080,86901,0,140179,660803,8307168,0,337384,9305355,0,9305355,496129,41993177,750,Conservative,Beginner,Travel,3240328,865350,2374978,3,Gold,61.73,0.0,90.25,7.0,52.79,Moderate
C02222,42,Software Engineer,2,422599,178563,55013,189023,1342425,14304379,27867605,575147,44089556,4633146,39456410,1126477,80409384,743,Moderate,Advanced,Buy House,51941181,10013065,41928116,20,Equity MF,44.73,13.02,93.45,60.0,78.4,Moderately Aggressive
C02223,26,Freelancer,2,36084,15468,16915,3701,120006,54395,0,61515,235916,322381,-86465,35396,4449454,545,Moderately Aggressive,Intermediate,Retirement,4363931,38076,4325855,34,Stocks,10.26,46.88,55.85,75.0,64.47,Moderate
C02224,65,Government Employee,1,129676,58838,0,70838,250790,7546874,7905574,158954,15862192,0,15862192,141815,9943399,752,Moderate,Intermediate,Retirement,20309283,2745928,17563355,1,PPF,54.63,0.0,78.8,55.0,45.0,Moderately Conservative
C02225,41,Consultant,1,395729,169249,31412,195068,1469058,27072027,32423851,569355,61534291,4666485,56867806,766134,67685236,750,Moderate,Intermediate,Child Education,4718768,1692655,3026113,2,PPF,49.29,7.94,86.4,52.0,45.0,Moderately Conservative
C02226,34,Bank Employee,1,63038,24312,0,38726,216833,2406688,5220500,93230,7937251,0,7937251,96261,6891631,739,Conservative,Beginner,Retirement,10409275,880407,9528868,26,PPF,61.43,0.0,98.65,7.0,57.41,Moderate
C02227,64,Software Engineer,1,165545,77457,9624,78464,381373,21233980,0,250758,21866111,266376,21599735,163016,27357574,676,Moderately Conservative,Beginner,Child Education,568349,29726,538623,1,ETF,47.4,5.81,78.95,24.0,45.0,Moderately Conservative
C02228,63,Bank Employee,0,148191,73215,0,74976,664163,19934906,0,159791,20758860,0,20758860,173432,19747534,724,Moderate,Intermediate,Wealth Creation,16587610,1928167,14659443,20,Gold,50.59,0.0,90.3,60.0,76.66,Moderately Aggressive
C02229,43,Teacher,3,113811,65062,15798,32951,269558,4598133,5031109,205936,10104736,1748808,8355928,269558,23406188,765,Moderately Aggressive,Intermediate,Higher Education,7783191,1945749,5837442,10,ETF,28.95,13.88,73.5,72.0,72.83,Moderately Aggressive
C02230,31,Software Engineer,1,287901,128716,29361,129824,1561958,5226394,20607697,921683,28317732,5174691,23143041,623605,67410578,768,Moderate,Intermediate,Child Education,3254727,456830,2797897,3,FD,45.09,10.2,83.7,52.0,69.44,Moderately Aggressive
C02231,23,Accountant,0,63181,28541,0,34640,374922,156188,0,131352,662462,0,662462,60537,5922427,720,Moderate,Intermediate,Retirement,9439024,109331,9329693,37,Stocks,54.83,0.0,100.0,55.0,79.75,Moderately Aggressive
C02232,45,Accountant,2,76488,26165,12452,37871,359773,4995431,5580971,169048,11105223,1072219,10033004,59304,8452092,707,Moderate,Beginner,Retirement,7971134,3070207,4900927,15,Hybrid MF,49.51,16.28,93.0,47.0,72.3,Moderately Aggressive
C02233,51,Bank Employee,0,125401,76494,14327,34580,691707,4088772,4669327,174768,9624574,1167324,8457250,335869,16130577,727,Moderately Conservative,Beginner,Retirement,19073898,2862140,16211758,9,PPF,27.58,11.42,79.3,27.0,55.77,Moderate
C02234,58,Teacher,0,81602,40294,6133,35175,306684,6100777,4401928,124889,10934278,878164,10056114,137750,9653003,783,Conservative,Beginner,Wealth Creation,8683207,1147063,7536144,15,ETF,43.11,7.52,91.05,12.0,55.48,Moderate
C02235,64,Business Owner,1,179347,61120,26121,92106,422191,10026159,11117799,199509,21765658,2110761,19654897,106812,15385838,720,Conservative,Beginner,Child Education,5965786,653268,5312518,10,Equity MF,51.36,14.56,83.35,4.0,47.64,Moderately Conservative
C02236,58,Business Owner,2,92605,33133,22490,36982,439539,5649749,3630415,282596,10002299,3643311,6358988,194389,10181874,754,Conservative,Beginner,Retirement,13197639,3954824,9242815,2,ETF,39.94,24.29,64.85,7.0,38.82,Moderately Conservative
C02237,35,Data Scientist,2,70764,25750,0,45014,105990,1721849,0,78916,1906755,0,1906755,28034,7522468,781,Conservative,Beginner,Retirement,9263230,1205294,8057936,25,PPF,63.61,0.0,89.5,7.0,52.38,Moderate
C02238,34,Doctor,1,98984,34954,16274,47756,122996,1371310,0,95211,1589517,739952,849565,102015,10509767,727,Moderately Conservative,Advanced,Retirement,12912846,959916,11952930,26,Equity MF,48.25,16.44,84.65,43.0,65.91,Moderate
C02239,22,Bank Employee,0,48384,22384,4159,21841,152633,170118,0,90405,413156,187255,225901,60118,5679368,781,Conservative,Beginner,Higher Education,438362,102604,335758,2,Debt MF,45.14,8.6,78.8,4.0,45.0,Moderately Conservative
C02240,65,Designer,2,145869,68958,32419,44492,498653,13126133,9696956,256433,23578175,5440702,18137473,393926,24417259,772,Moderate,Beginner,Emergency Fund,2810416,461537,2348879,3,PPF,30.5,22.22,69.6,35.0,54.03,Moderate
C02241,26,Business Owner,2,95250,43345,23294,28611,292908,345811,0,140785,779504,380697,398807,292908,21517655,722,Moderate,Beginner,Buy House,12989287,242067,12747220,15,FD,30.04,24.46,80.85,44.0,64.27,Moderate
C02242,65,Doctor,1,298991,148097,27411,123483,2060834,39333732,0,684052,42078618,1147265,40931353,323344,45706663,789,Moderately Conservative,Intermediate,Retirement,62479612,22610723,39868889,1,ETF,41.3,9.17,82.8,35.0,45.0,Moderately Conservative
C02243,48,Sales Executive,2,221538,84265,42686,94587,1029666,9141341,16338162,521734,27030903,3196466,23834437,319026,16344930,715,Moderate,Beginner,Wealth Creation,8406416,2551739,5854677,7,Hybrid MF,42.7,19.27,86.95,52.0,71.22,Moderately Aggressive
C02244,32,Teacher,0,101940,34980,0,66960,301880,3664633,6724826,110221,10801560,0,10801560,140067,7152857,753,Moderate,Advanced,Emergency Fund,990621,357165,633456,2,Hybrid MF,65.69,0.0,87.75,51.0,45.0,Moderately Conservative
C02245,24,Teacher,0,70426,35608,20903,13915,123660,163390,0,80584,367634,765541,-397907,123660,16823776,677,Moderate,Beginner,Retirement,13396543,114373,13282170,36,Gold,19.76,29.68,61.0,47.0,54.7,Moderate
C02246,28,Accountant,1,128027,61512,31403,35112,379182,680788,0,224415,1284385,613791,670594,262373,9707681,722,Moderate,Intermediate,Higher Education,489516,194159,295357,1,Stocks,27.43,24.53,60.35,52.0,45.0,Moderately Conservative
C02247,22,Freelancer,0,41711,20550,6352,14809,201734,90825,0,73724,366283,291473,74810,51253,5311832,719,Moderately Conservative,Beginner,Higher Education,415067,63577,351490,2,Stocks,35.5,15.23,70.8,24.0,45.0,Moderately Conservative
C02248,26,Teacher,0,81433,38978,14526,27929,344741,337292,0,166824,848857,650397,198460,241532,5452081,769,Moderately Aggressive,Intermediate,Travel,1617072,236104,1380968,5,Equity MF,34.3,17.84,76.25,75.0,75.69,Moderately Aggressive
C02249,22,Government Employee,0,52707,23217,0,29490,239972,165019,0,71799,476790,0,476790,155717,9656017,784,Moderately Conservative,Beginner,Emergency Fund,2026179,115513,1910666,10,Debt MF,55.95,0.0,97.2,15.0,60.21,Moderate
C02250,26,Accountant,0,84134,41589,25389,17156,564201,298811,0,301214,1164226,478441,685785,276941,5670468,789,Moderate,Intermediate,Retirement,11765322,209167,11556155,34,Stocks,20.39,30.18,75.85,55.0,66.47,Moderate
C02251,35,Business Owner,2,179968,72152,40620,67196,284334,3569815,13420976,106425,17381550,4792132,12589418,284334,35646706,681,Moderately Conservative,Advanced,Child Education,451107,61234,389873,1,PPF,37.34,22.57,67.3,40.0,45.0,Moderately Conservative
C02252,33,Business Owner,0,125823,53246,0,72577,393046,4759653,8243895,154003,13550597,0,13550597,99313,16453430,696,Moderate,Intermediate,Retirement,14403694,1898872,12504822,27,Stocks,57.68,0.0,94.8,55.0,76.89,Moderately Aggressive
C02253,21,Designer,0,77354,40622,6697,30035,465097,113196,0,119933,698226,311671,386555,257451,12336119,721,Moderately Conservative,Beginner,Wealth Creation,2001992,79237,1922755,5,Gold,38.83,8.66,83.4,32.0,60.27,Moderate
C02254,35,Designer,1,57650,26123,3454,28073,126126,1072055,4427836,72857,5698874,331886,5366988,98158,7353049,740,Conservative,Beginner,Buy House,6331537,750438,5581099,15,FD,48.7,5.99,94.5,4.0,53.77,Moderate
C02255,23,Bank Employee,0,62987,22189,3786,37012,78594,115353,0,61088,255035,81112,173923,78594,13844709,772,Moderately Conservative,Intermediate,Retirement,7683695,80747,7602948,37,PPF,58.76,6.01,90.0,35.0,65.25,Moderate
C02256,22,Accountant,0,87561,34149,25928,27484,305528,114093,0,235857,655478,1016224,-360746,125525,18111964,832,Moderate,Beginner,Wealth Creation,9808595,79865,9728730,15,Hybrid MF,31.39,29.61,75.0,52.0,64.65,Moderate
C02257,24,Accountant,0,78574,26560,21962,30052,362967,209798,0,222410,795175,813254,-18079,160213,6142473,738,Conservative,Beginner,Retirement,10930077,146858,10783219,36,Hybrid MF,38.25,27.95,75.0,7.0,44.4,Moderately Conservative
C02258,32,Data Scientist,2,93226,50432,4733,38061,140184,1926027,6787589,101026,8954826,835356,8119470,93102,22020024,731,Moderately Conservative,Intermediate,Buy House,9169681,662632,8507049,15,FD,40.83,5.08,89.95,32.0,63.87,Moderate
C02259,51,Sales Executive,2,54973,21151,5896,27926,220859,4474718,4302033,94574,9092184,747398,8344786,38981,5789311,715,Aggressive,Intermediate,Buy House,7104701,588872,6515829,15,Stocks,50.8,10.73,92.1,87.0,89.81,Aggressive
C02260,29,Doctor,1,220654,104187,69918,46549,815505,868975,0,368487,2052967,3249928,-1196961,564966,25055734,704,Moderately Conservative,Intermediate,Retirement,37792758,608282,37184476,31,Debt MF,21.1,31.69,69.4,35.0,53.92,Moderate
C02261,63,Bank Employee,2,343288,152793,35715,154780,1675933,16397795,0,699459,18773187,988207,17784980,682136,73794500,741,Moderately Conservative,Beginner,Wealth Creation,63312382,5143922,58168460,20,Stocks,45.09,10.4,90.3,32.0,64.06,Moderate
C02262,50,Designer,0,179985,69211,55999,54775,655103,12480751,10855214,477240,24468308,8319380,16148928,485772,13906356,738,Conservative,Intermediate,Retirement,18994025,7075388,11918637,10,Hybrid MF,30.43,31.11,74.45,15.0,47.7,Moderately Conservative
C02263,63,Software Engineer,0,322715,197886,99267,25562,525307,3870155,0,122727,4518189,2320267,2197922,386494,75645035,749,Moderate,Beginner,Wealth Creation,9043892,1646390,7397502,5,Hybrid MF,7.92,30.76,42.7,52.0,46.89,Moderately Conservative
C02264,64,Teacher,2,237892,102739,59959,75194,575092,9031162,0,456406,10062660,1667420,8395240,575092,39987163,708,Moderate,Intermediate,Child Education,2241712,191028,2050684,2,PPF,31.61,25.2,65.95,52.0,45.0,Moderately Conservative
C02265,65,Business Owner,2,353876,140298,22125,191453,1075606,40907142,15892888,618165,58493801,3060417,55433384,301342,81637088,732,Moderately Conservative,Beginner,Wealth Creation,26141824,9729414,16412410,15,Hybrid MF,54.1,6.25,90.0,32.0,63.9,Moderate
C02266,23,Doctor,1,156052,59073,31594,65385,680724,564422,0,310094,1555240,1156984,398256,134890,17676303,788,Moderate,Intermediate,Child Education,2579200,395095,2184105,5,Bonds,41.9,20.25,77.4,52.0,65.97,Moderate
C02267,50,Government Employee,1,152685,75794,11892,64999,273788,5203769,10227028,197148,15901733,1869944,14031789,232144,10425238,673,Aggressive,Intermediate,Buy House,17134554,3441300,13693254,15,Hybrid MF,42.57,7.79,92.25,87.0,89.89,Aggressive
C02268,46,Doctor,1,115759,49270,14743,51746,427900,3463901,5817583,211546,9920930,1063689,8857241,271353,22224974,699,Moderate,Advanced,Higher Education,1766265,403849,1362416,3,Equity MF,44.7,12.74,84.45,60.0,73.45,Moderately Aggressive
C02269,60,Software Engineer,0,391112,189362,43189,158561,733444,16093239,0,431438,17258121,756405,16501716,733444,52397811,715,Moderately Conservative,Intermediate,Retirement,80115951,11265267,68850684,1,Stocks,40.54,11.04,75.55,35.0,45.0,Moderately Conservative
C02270,39,Business Owner,2,185819,87170,98692,0,1185285,10000,7844953,945186,9985424,11750685,-1765261,269183,17606119,602,Moderate,Beginner,Wealth Creation,24736245,7000,24729245,15,ETF,0.0,53.11,42.900000000000006,52.0,47.0,Moderately Conservative
C02271,41,Sales Executive,3,262288,92452,56886,112950,1130437,10189501,13230645,895044,25445627,9137305,16308322,180838,53800823,726,Aggressive,Advanced,Emergency Fund,6243024,1038407,5204617,10,Hybrid MF,43.06,21.69,80.8,86.0,83.14,Moderately Aggressive
C02272,31,Software Engineer,1,100943,58321,21513,21109,482926,700123,0,317502,1500551,363354,1137197,168641,13387820,745,Moderate,Advanced,Retirement,19781080,490086,19290994,29,Debt MF,20.91,21.31,74.1,63.0,69.11,Moderately Aggressive
C02273,31,Accountant,0,58431,30523,15540,12368,121425,539128,0,79472,740025,660897,79128,70854,13012608,765,Conservative,Beginner,Wealth Creation,2727005,189675,2537330,7,Gold,21.17,26.6,59.5,12.0,38.12,Moderately Conservative
C02274,21,Doctor,0,56709,25328,10690,20691,346807,102121,0,84803,533731,293882,239849,121180,9322820,758,Moderately Conservative,Intermediate,Wealth Creation,2513072,71484,2441588,7,Stocks,36.49,18.85,76.4,40.0,60.02,Moderate
C02275,55,Data Scientist,0,232417,143862,0,88555,1143262,11269504,0,279868,12692634,0,12692634,910628,41566175,811,Conservative,Intermediate,Wealth Creation,14854859,4594612,10260247,7,Hybrid MF,38.1,0.0,84.9,20.0,55.7,Moderate
C02276,45,Software Engineer,3,70910,38889,16163,15858,323588,2358835,4438478,76653,7197554,1319855,5877699,42582,5635168,720,Moderately Aggressive,Advanced,Retirement,12372614,1651184,10721430,15,Gold,22.36,22.79,72.0,83.0,76.95,Moderately Aggressive
C02277,30,Bank Employee,1,38203,18637,0,19566,210073,517218,1571576,103806,2402673,0,2402673,89000,7755969,731,Moderately Conservative,Beginner,Child Education,2147318,362052,1785266,10,ETF,51.22,0.0,96.45,24.0,63.85,Moderate
C02278,45,Software Engineer,2,212229,136598,13186,62445,1017977,5354855,16060935,762570,23196337,1561434,21634903,209153,28815969,717,Moderately Conservative,Advanced,Buy House,20354361,3748398,16605963,15,FD,29.42,6.21,83.0,40.0,63.65,Moderate
C02279,51,Bank Employee,2,91127,30253,0,60874,221142,15520917,0,157968,15900027,0,15900027,217449,6341785,728,Conservative,Advanced,Child Education,511600,100185,411415,2,Stocks,66.8,0.0,84.9,20.0,45.0,Moderately Conservative
C02280,43,Consultant,3,225453,72300,43401,109752,226250,12960213,13907956,108814,27203233,4945450,22257783,226250,43023692,682,Conservative,Intermediate,Buy House,22983347,8219749,14763598,20,FD,48.68,19.25,86.3,12.0,52.87,Moderate
C02281,34,Government Employee,0,78436,30408,6347,41681,351953,1746273,6322718,238776,8659720,617135,8042585,53978,7308786,766,Aggressive,Advanced,Wealth Creation,7215818,1222391,5993427,10,Hybrid MF,53.14,8.09,95.85,100.0,97.72,Aggressive
C02282,42,Business Owner,4,366464,167663,231249,0,1610508,10000,0,1166063,2786571,8771531,-5984960,395048,46166672,545,Moderately Aggressive,Advanced,Child Education,5648500,7000,5641500,3,Debt MF,0.0,63.1,30.05,80.0,50.0,Moderate
